FP1-F7,F7-T3,T3-T5,T5-O1,FP2-F8,F8-T4,T4-T6,T6-O2,T3-C3,C3-CZ,CZ-C4,C4-T4,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2,A1-T3,T4-A2,timestamp,file_path,predicted_class
15.296269722586748,0.0,-3.59912228766747,-3.59912228766747,1.7995611438337349,48.58815088351085,9.897586291085542,7.198244575334941,-1.7995611438337349,-5.3986834315012056,-16.196050294503614,15.296269722586747,5.3986834315012056,8.098025147251807,0.8997805719168674,-6.298464003418073,-18.895392010254227,53.98683431501206,22.49451429792169,9.897586291085544,0,0,0.025,uploads/aaaaaajy_s002_t000.edf,0
14.39648915066988,-0.8997805719168674,-2.6993417157506023,-2.6993417157506028,2.699341715750599,45.88880916776025,10.79736686300241,8.997805719168676,-1.7995611438337349,-5.3986834315012056,-16.196050294503614,14.396489150669879,2.699341715750603,8.997805719168674,3.5991222876674698,-7.1982445753349396,-18.89539201025422,53.08705374309518,20.694953154087955,13.496708578753013,0,0,0.0275,uploads/aaaaaajy_s002_t000.edf,0
15.296269722586747,1.799561143833735,0.0,-1.799561143833735,-0.8997805719168639,47.68837031159398,11.697147434919279,10.79736686300241,0.8997805719168676,-8.098025147251809,-18.89539201025422,15.29626972258675,8.997805719168674,8.997805719168676,0.8997805719168674,-3.59912228766747,-19.795172582171084,51.28749259926145,21.594733726004822,16.196050294503614,0,0,0.03,uploads/aaaaaajy_s002_t000.edf,0
16.196050294503614,5.3986834315012056,0.8997805719168676,-1.799561143833735,-1.7995611438337349,47.688370311593985,11.697147434919277,12.596928006836144,-1.799561143833735,-9.897586291085542,-18.89539201025422,16.196050294503618,8.098025147251807,11.697147434919277,3.59912228766747,-2.6993417157506028,-21.594733726004826,51.287492599261455,22.49451429792169,17.99561143833735,0,0,0.0325,uploads/aaaaaajy_s002_t000.edf,0
15.296269722586748,6.298464003418073,0.8997805719168674,-2.6993417157506023,-3.5991222876674698,46.78858973967711,10.797366863002411,16.196050294503618,-6.298464003418073,-8.098025147251809,-19.795172582171087,16.196050294503618,7.1982445753349396,8.098025147251809,5.3986834315012056,-0.8997805719168674,-23.394294869838554,50.38771202734458,22.49451429792169,20.694953154087955,0,0,0.035,uploads/aaaaaajy_s002_t000.edf,0
14.39648915066988,11.697147434919279,-5.398683431501206,-0.8997805719168674,-3.5991222876674698,44.98902859584338,10.797366863002411,18.89539201025422,-12.596928006836146,-11.697147434919279,-19.795172582171087,17.095830866420485,5.3986834315012056,8.098025147251807,4.498902859584337,1.7995611438337349,-23.394294869838554,47.68837031159397,22.49451429792169,24.294075441755425,0,0,0.0375,uploads/aaaaaajy_s002_t000.edf,0
15.296269722586748,7.1982445753349396,-1.7995611438337349,0.0,-1.7995611438337349,42.28968688009277,12.596928006836146,17.095830866420485,-8.997805719168674,-10.797366863002411,-21.594733726004822,17.095830866420485,8.997805719168674,4.498902859584337,6.298464003418072,0.8997805719168674,-23.394294869838554,46.78858973967711,22.49451429792169,24.294075441755425,0,0,0.04,uploads/aaaaaajy_s002_t000.edf,0
12.596928006836144,6.298464003418074,-0.8997805719168674,2.6993417157506023,-5.398683431501205,41.38990630817591,13.496708578753013,20.694953154087955,-9.897586291085544,-10.797366863002411,-21.594733726004822,17.095830866420485,4.498902859584337,4.498902859584338,7.1982445753349396,4.498902859584339,-24.29407544175543,43.18946745200965,21.594733726004822,29.69275887325663,0,0,0.0425,uploads/aaaaaajy_s002_t000.edf,0
11.697147434919277,8.098025147251809,0.8997805719168674,-2.6993417157506023,-8.997805719168674,40.490125736259046,15.296269722586748,18.89539201025422,-10.797366863002411,-12.596928006836146,-22.49451429792169,16.196050294503618,3.5991222876674698,5.3986834315012056,5.398683431501205,3.5991222876674716,-25.193856013672296,40.490125736259046,20.694953154087955,29.69275887325663,0,0,0.045,uploads/aaaaaajy_s002_t000.edf,0
12.596928006836146,10.79736686300241,-1.7995611438337349,-5.398683431501205,-10.79736686300241,37.79078402050844,17.99561143833735,14.396489150669879,-12.596928006836144,-13.496708578753013,-24.294075441755425,15.29626972258675,8.997805719168674,1.799561143833735,2.6993417157506023,2.6993417157506028,-26.09363658558916,37.79078402050844,21.594733726004822,26.09363658558916,0,0,0.0475,uploads/aaaaaajy_s002_t000.edf,0
12.596928006836144,8.098025147251807,1.7995611438337349,0.8997805719168674,-10.79736686300241,37.79078402050843,18.89539201025422,15.296269722586747,-8.997805719168674,-10.79736686300241,-26.093636585589163,15.29626972258675,6.298464003418072,5.3986834315012056,4.498902859584337,7.1982445753349396,-25.193856013672296,36.89100344859157,21.594733726004826,27.893197729422894,0,0,0.05,uploads/aaaaaajy_s002_t000.edf,0
9.897586291085542,4.498902859584337,4.498902859584339,2.6993417157506023,-12.596928006836144,36.891003448591576,18.895392010254216,17.995611438337352,-4.498902859584337,-11.697147434919279,-26.09363658558916,14.396489150669883,2.6993417157506023,7.19824457533494,4.498902859584337,7.198244575334941,-26.09363658558916,35.991222876674705,20.694953154087955,30.592539445173497,0,0,0.0525,uploads/aaaaaajy_s002_t000.edf,0
9.897586291085542,4.498902859584337,5.398683431501206,0.8997805719168674,-13.496708578753008,35.091442304757834,18.895392010254216,18.89539201025422,-0.8997805719168674,-15.296269722586748,-27.893197729422894,15.29626972258675,0.8997805719168674,12.596928006836144,0.8997805719168674,6.298464003418074,-26.99341715750603,33.291881160924106,23.394294869838557,29.69275887325663,0,0,0.055,uploads/aaaaaajy_s002_t000.edf,0
12.596928006836146,6.298464003418072,2.699341715750604,0.0,-15.29626972258675,31.492320017090368,21.59473372600482,16.196050294503618,-7.1982445753349396,-10.797366863002411,-27.893197729422894,12.596928006836148,0.8997805719168674,10.797366863002411,2.6993417157506023,7.198244575334941,-27.893197729422894,31.492320017090364,19.795172582171087,30.592539445173497,0,0,0.0575,uploads/aaaaaajy_s002_t000.edf,0
11.697147434919277,2.6993417157506023,3.5991222876674716,1.7995611438337349,-13.496708578753015,28.79297830133976,18.895392010254216,17.995611438337352,-5.398683431501205,-8.098025147251807,-26.993417157506027,12.596928006836148,1.7995611438337349,7.19824457533494,4.498902859584337,6.298464003418074,-26.09363658558916,28.792978301339758,18.89539201025422,30.592539445173497,0,0,0.06,uploads/aaaaaajy_s002_t000.edf,0
10.79736686300241,1.799561143833735,4.498902859584338,0.8997805719168674,-13.496708578753015,24.29407544175542,22.49451429792169,15.296269722586747,0.0,-8.098025147251809,-29.692758873256626,10.797366863002406,6.298464003418072,6.298464003418073,0.0,5.3986834315012056,-26.993417157506023,26.993417157506023,18.895392010254216,29.69275887325663,0,0,0.0625,uploads/aaaaaajy_s002_t000.edf,0
8.997805719168674,8.098025147251809,0.0,1.799561143833735,-15.296269722586743,24.29407544175542,19.795172582171087,17.095830866420485,-1.799561143833735,-7.19824457533494,-32.392100589007235,10.797366863002413,7.1982445753349396,8.098025147251807,0.0,3.59912228766747,-27.893197729422887,26.093636585589152,18.895392010254223,28.792978301339758,0,0,0.065,uploads/aaaaaajy_s002_t000.edf,0
9.897586291085542,3.59912228766747,1.799561143833735,0.0,-17.095830866420485,23.394294869838557,18.89539201025422,17.99561143833735,1.799561143833735,-7.1982445753349396,-32.39210058900723,8.997805719168671,7.1982445753349396,8.098025147251809,-0.8997805719168674,0.8997805719168674,-27.893197729422894,25.193856013672296,17.99561143833735,27.893197729422894,0,0,0.0675,uploads/aaaaaajy_s002_t000.edf,0
8.098025147251809,3.59912228766747,2.6993417157506023,0.0,-17.995611438337352,22.49451429792169,19.795172582171087,17.99561143833735,0.8997805719168674,-6.298464003418073,-33.2918811609241,8.997805719168674,3.5991222876674707,8.997805719168674,0.0,1.7995611438337349,-26.093636585589156,21.59473372600482,17.995611438337352,28.792978301339758,0,0,0.07,uploads/aaaaaajy_s002_t000.edf,0
7.19824457533494,0.8997805719168676,3.59912228766747,0.0,-18.89539201025422,19.795172582171087,18.89539201025422,20.694953154087955,0.0,-2.6993417157506028,-33.2918811609241,6.298464003418072,1.7995611438337358,6.298464003418072,3.59912228766747,0.0,-25.19385601367229,19.795172582171084,17.995611438337352,27.893197729422894,0,0,0.0725,uploads/aaaaaajy_s002_t000.edf,0
5.398683431501205,0.8997805719168676,3.59912228766747,1.7995611438337349,-15.29626972258675,16.196050294503618,20.694953154087955,20.694953154087955,0.8997805719168674,-2.6993417157506023,-32.392100589007235,4.498902859584337,5.398683431501205,1.799561143833735,2.6993417157506028,1.7995611438337349,-21.59473372600482,17.99561143833735,17.995611438337352,27.893197729422894,0,0,0.075,uploads/aaaaaajy_s002_t000.edf,0
5.398683431501205,2.6993417157506023,2.6993417157506028,3.5991222876674698,-16.196050294503618,15.29626972258675,23.394294869838557,19.795172582171087,0.0,-2.6993417157506023,-30.592539445173497,0.8997805719168674,5.398683431501205,2.6993417157506023,3.59912228766747,2.6993417157506023,-19.795172582171087,17.995611438337352,16.196050294503618,27.893197729422894,0,0,0.0775,uploads/aaaaaajy_s002_t000.edf,0
5.398683431501205,6.298464003418073,2.6993417157506028,2.6993417157506023,-17.095830866420485,14.396489150669886,23.394294869838554,18.89539201025422,-1.7995611438337349,-0.8997805719168674,-32.39210058900723,1.7995611438337349,6.298464003418072,3.5991222876674707,4.498902859584337,2.6993417157506023,-18.89539201025422,14.396489150669886,16.196050294503614,27.893197729422894,0,0,0.08,uploads/aaaaaajy_s002_t000.edf,0
3.5991222876674698,8.098025147251807,6.298464003418073,1.799561143833735,-16.19605029450362,10.79736686300241,25.193856013672296,19.795172582171084,0.0,-0.8997805719168674,-29.692758873256626,-1.799561143833742,4.498902859584337,7.1982445753349396,6.298464003418073,1.799561143833735,-17.095830866420485,13.496708578753015,14.396489150669879,28.792978301339758,0,0,0.0825,uploads/aaaaaajy_s002_t000.edf,0
1.7995611438337349,2.699341715750603,4.498902859584337,3.59912228766747,-18.89539201025422,11.69714743491928,24.294075441755425,19.795172582171084,0.8997805719168674,0.0,-28.792978301339758,-0.899780571916871,0.8997805719168674,4.498902859584338,3.59912228766747,3.59912228766747,-17.99561143833735,11.69714743491928,13.496708578753012,29.69275887325663,0,0,0.085,uploads/aaaaaajy_s002_t000.edf,0
1.7995611438337349,3.59912228766747,3.59912228766747,1.7995611438337349,-20.694953154087955,10.79736686300241,24.294075441755425,18.89539201025422,-3.59912228766747,0.8997805719168674,-28.79297830133976,0.8997805719168674,0.0,1.7995611438337349,7.19824457533494,1.7995611438337349,-19.79517258217109,8.997805719168678,14.396489150669883,29.69275887325663,0,0,0.0875,uploads/aaaaaajy_s002_t000.edf,0
3.5991222876674707,3.5991222876674698,5.3986834315012056,0.0,-21.594733726004826,12.596928006836151,23.394294869838554,16.196050294503614,-1.799561143833735,-2.6993417157506023,-27.893197729422894,0.899780571916871,1.7995611438337349,3.5991222876674707,4.498902859584337,2.6993417157506028,-17.995611438337356,8.09802514725181,13.496708578753015,26.993417157506023,0,0,0.09,uploads/aaaaaajy_s002_t000.edf,0
2.6993417157506023,2.6993417157506028,5.398683431501205,0.0,-22.494514297921693,12.596928006836148,21.594733726004822,16.196050294503614,-0.8997805719168676,-2.6993417157506028,-26.993417157506027,0.8997805719168674,0.8997805719168674,3.59912228766747,4.498902859584338,1.7995611438337349,-17.995611438337352,7.1982445753349396,12.596928006836148,26.09363658558916,0,0,0.0925,uploads/aaaaaajy_s002_t000.edf,0
2.6993417157506023,6.298464003418073,5.3986834315012056,-2.6993417157506028,-21.594733726004826,13.496708578753015,20.694953154087955,13.496708578753013,-1.799561143833735,-2.6993417157506023,-26.993417157506027,1.7995611438337349,0.8997805719168674,6.298464003418073,3.59912228766747,0.8997805719168674,-14.396489150669879,4.498902859584334,10.797366863002413,25.19385601367229,0,0,0.095,uploads/aaaaaajy_s002_t000.edf,0
3.5991222876674698,3.5991222876674698,3.5991222876674707,-2.699341715750603,-23.39429486983856,13.496708578753015,19.795172582171087,12.596928006836146,-0.8997805719168674,-1.7995611438337349,-26.093636585589156,2.699341715750599,1.7995611438337349,4.498902859584337,2.699341715750603,-0.8997805719168683,-14.396489150669879,1.7995611438337349,8.997805719168671,26.09363658558916,0,0,0.0975,uploads/aaaaaajy_s002_t000.edf,0
1.7995611438337349,1.7995611438337349,3.5991222876674698,2.699341715750603,-25.193856013672292,14.396489150669879,18.89539201025422,12.596928006836144,-1.7995611438337349,3.5991222876674698,-26.993417157506023,2.699341715750599,6.298464003418072,-4.498902859584337,4.498902859584337,3.5991222876674707,-13.496708578753012,0.0,8.098025147251803,26.09363658558916,0,0,0.1,uploads/aaaaaajy_s002_t000.edf,0
3.5991222876674707,-6.298464003418073,3.5991222876674698,7.19824457533494,-25.193856013672296,13.496708578753015,17.995611438337352,12.596928006836146,2.6993417157506023,4.498902859584338,-25.193856013672292,2.6993417157506023,7.19824457533494,-7.19824457533494,1.7995611438337349,6.298464003418073,-13.496708578753015,-0.8997805719168674,8.997805719168678,24.294075441755425,0,0,0.1025,uploads/aaaaaajy_s002_t000.edf,0
0.8997805719168674,-7.1982445753349396,6.298464003418072,4.498902859584338,-25.193856013672296,13.496708578753015,17.995611438337352,11.697147434919279,6.298464003418072,5.3986834315012056,-24.294075441755425,0.8997805719168674,6.298464003418073,-6.298464003418073,0.0,4.498902859584338,-9.897586291085545,-2.6993417157506023,6.298464003418076,24.294075441755425,0,0,0.105,uploads/aaaaaajy_s002_t000.edf,0
0.0,0.0,0.0,-0.8997805719168674,-27.893197729422894,11.697147434919277,19.795172582171087,8.997805719168676,4.498902859584338,0.0,-24.294075441755425,-1.7995611438337349,1.7995611438337358,2.6993417157506023,-6.298464003418073,0.8997805719168674,-9.897586291085542,-4.498902859584341,3.5991222876674733,23.394294869838554,0,0,0.1075,uploads/aaaaaajy_s002_t000.edf,0
0.0,-0.8997805719168674,-2.699341715750603,-1.7995611438337349,-29.69275887325663,11.697147434919277,17.995611438337352,8.098025147251809,4.498902859584337,0.0,-24.294075441755425,-2.6993417157506023,5.398683431501205,-1.799561143833735,-8.098025147251809,-0.8997805719168674,-8.098025147251807,-7.198244575334943,1.7995611438337384,21.59473372600482,0,0,0.11,uploads/aaaaaajy_s002_t000.edf,0
-3.5991222876674698,-3.5991222876674698,-0.8997805719168674,-1.7995611438337349,-31.492320017090364,13.496708578753012,15.29626972258675,7.1982445753349396,4.498902859584337,5.3986834315012056,-24.294075441755425,-1.7995611438337349,9.897586291085544,-12.596928006836146,-4.498902859584337,-2.6993417157506023,-7.1982445753349396,-8.997805719168678,-0.8997805719168674,21.594733726004822,0,0,0.1125,uploads/aaaaaajy_s002_t000.edf,0
-1.7995611438337349,-6.298464003418072,3.5991222876674698,-1.7995611438337349,-29.69275887325663,12.596928006836144,15.29626972258675,7.1982445753349396,11.697147434919277,4.498902859584338,-25.193856013672292,-3.5991222876674698,5.398683431501205,-1.7995611438337349,-6.298464003418072,-3.5991222876674698,-4.498902859584337,-8.997805719168678,-1.7995611438337349,20.694953154087955,0,0,0.115,uploads/aaaaaajy_s002_t000.edf,0
-3.5991222876674698,0.8997805719168674,0.8997805719168674,-0.8997805719168674,-33.2918811609241,14.396489150669879,17.095830866420485,7.1982445753349396,5.398683431501205,7.19824457533494,-26.993417157506027,-4.498902859584337,0.0,2.6993417157506023,-2.6993417157506023,-2.6993417157506023,-2.6993417157506023,-11.69714743491928,0.0,19.795172582171087,0,0,0.1175,uploads/aaaaaajy_s002_t000.edf,0
-1.7995611438337349,-3.5991222876674698,2.6993417157506023,-1.7995611438337349,-33.291881160924106,13.496708578753015,17.995611438337352,6.298464003418073,8.098025147251807,5.398683431501205,-25.193856013672292,-5.398683431501205,-1.7995611438337349,4.498902859584338,-2.699341715750603,-4.498902859584337,-2.6993417157506023,-11.69714743491928,0.899780571916871,17.99561143833735,0,0,0.12,uploads/aaaaaajy_s002_t000.edf,0
-1.7995611438337349,-3.5991222876674698,4.498902859584337,-0.8997805719168674,-30.592539445173497,12.596928006836144,17.995611438337352,5.3986834315012056,8.098025147251807,5.398683431501205,-23.394294869838554,-5.398683431501208,5.3986834315012056,-2.6993417157506023,0.0,-4.498902859584338,-0.8997805719168674,-11.697147434919277,-0.8997805719168674,18.895392010254216,0,0,0.1225,uploads/aaaaaajy_s002_t000.edf,0
-1.7995611438337349,0.0,3.5991222876674707,-3.5991222876674707,-32.39210058900723,12.596928006836144,16.196050294503618,7.19824457533494,3.5991222876674707,5.398683431501205,-22.494514297921686,-6.298464003418076,0.0,1.7995611438337358,0.8997805719168674,-4.498902859584338,-0.8997805719168674,-12.596928006836144,-2.699341715750606,19.795172582171087,0,0,0.125,uploads/aaaaaajy_s002_t000.edf,0
-4.498902859584338,-2.6993417157506023,4.498902859584338,-3.5991222876674707,-35.091442304757834,9.897586291085538,18.89539201025422,6.298464003418073,6.298464003418073,7.19824457533494,-22.49451429792169,-8.997805719168678,-1.7995611438337349,0.8997805719168674,2.6993417157506023,-8.098025147251809,-0.8997805719168674,-15.296269722586747,-2.6993417157506023,18.895392010254216,0,0,0.1275,uploads/aaaaaajy_s002_t000.edf,0
-6.298464003418072,-2.6993417157506023,2.6993417157506023,-3.5991222876674698,-35.091442304757834,8.09802514725181,16.196050294503618,8.997805719168674,5.398683431501205,8.098025147251807,-23.394294869838557,-8.997805719168674,0.0,-3.5991222876674698,2.6993417157506023,-8.997805719168674,-0.8997805719168674,-17.095830866420485,-1.7995611438337349,17.995611438337352,0,0,0.13,uploads/aaaaaajy_s002_t000.edf,0
-5.398683431501205,-3.5991222876674698,0.0,-0.8997805719168674,-34.19166173284097,8.09802514725181,17.095830866420485,7.1982445753349396,4.498902859584337,8.997805719168674,-23.394294869838557,-8.997805719168674,0.8997805719168674,-5.398683431501205,1.7995611438337349,-7.1982445753349396,0.8997805719168674,-17.995611438337352,-1.7995611438337349,17.095830866420485,0,0,0.1325,uploads/aaaaaajy_s002_t000.edf,0
-2.6993417157506023,-8.098025147251807,3.5991222876674698,0.0,-33.291881160924106,8.09802514725181,15.29626972258675,7.1982445753349396,8.997805719168674,8.997805719168676,-22.494514297921686,-8.09802514725181,1.7995611438337349,-3.5991222876674698,0.0,-5.398683431501205,3.5991222876674707,-20.69495315408795,-3.5991222876674733,17.995611438337352,0,0,0.135,uploads/aaaaaajy_s002_t000.edf,0
-7.19824457533494,-7.1982445753349396,4.498902859584337,2.6993417157506023,-32.392100589007235,7.1982445753349396,14.396489150669883,5.398683431501205,10.79736686300241,9.897586291085544,-18.895392010254216,-8.997805719168678,-0.8997805719168674,-2.699341715750603,0.8997805719168674,-4.498902859584337,2.6993417157506023,-18.895392010254216,-5.398683431501205,16.196050294503614,0,0,0.1375,uploads/aaaaaajy_s002_t000.edf,0
-8.098025147251807,-2.6993417157506023,-0.8997805719168674,0.8997805719168674,-33.2918811609241,8.997805719168674,13.496708578753015,3.5991222876674698,2.6993417157506023,10.797366863002411,-18.895392010254216,-5.398683431501208,-3.5991222876674707,-4.498902859584337,1.7995611438337349,-4.498902859584337,4.498902859584338,-23.394294869838554,-4.498902859584337,16.196050294503614,0,0,0.14,uploads/aaaaaajy_s002_t000.edf,0
-6.298464003418073,-2.6993417157506023,0.0,-1.7995611438337349,-31.492320017090364,5.398683431501205,14.396489150669883,4.498902859584337,1.7995611438337349,8.098025147251809,-16.196050294503614,-8.997805719168678,0.8997805719168676,-8.098025147251809,0.8997805719168674,-4.498902859584337,5.398683431501205,-22.49451429792169,-6.298464003418072,16.196050294503614,0,0,0.1425,uploads/aaaaaajy_s002_t000.edf,0
-3.5991222876674707,-7.1982445753349396,0.0,-1.7995611438337349,-33.2918811609241,4.498902859584337,15.29626972258675,3.5991222876674698,8.098025147251807,6.298464003418073,-17.99561143833735,-9.897586291085545,7.1982445753349396,-9.897586291085544,-5.398683431501205,-4.498902859584337,3.59912228766747,-22.49451429792169,-7.198244575334943,16.196050294503618,0,0,0.145,uploads/aaaaaajy_s002_t000.edf,0
-0.8997805719168674,-9.897586291085542,0.0,0.0,-33.2918811609241,4.498902859584334,13.496708578753015,4.498902859584337,8.997805719168674,8.997805719168674,-18.895392010254216,-9.897586291085545,8.997805719168674,-10.79736686300241,-5.398683431501205,-3.5991222876674698,3.5991222876674698,-22.494514297921686,-8.09802514725181,16.196050294503618,0,0,0.1475,uploads/aaaaaajy_s002_t000.edf,0
-5.398683431501205,-2.6993417157506023,-3.5991222876674698,-1.7995611438337384,-32.39210058900723,2.699341715750599,13.496708578753015,2.6993417157506023,4.498902859584337,10.79736686300241,-21.594733726004822,-8.997805719168674,4.498902859584337,-8.098025147251807,-6.298464003418072,-3.5991222876674733,5.398683431501205,-26.09363658558916,-8.098025147251803,15.296269722586747,0,0,0.15,uploads/aaaaaajy_s002_t000.edf,0
-7.19824457533494,-2.6993417157506023,-6.298464003418072,-1.7995611438337349,-32.392100589007235,0.8997805719168674,12.596928006836148,2.6993417157506023,4.498902859584337,8.098025147251809,-20.69495315408795,-9.897586291085545,-1.7995611438337349,-3.5991222876674707,-8.098025147251807,-4.498902859584337,5.398683431501205,-26.993417157506023,-8.997805719168678,14.396489150669883,0,0,0.1525,uploads/aaaaaajy_s002_t000.edf,0
-3.5991222876674707,-9.897586291085542,-5.398683431501205,-1.7995611438337349,-31.492320017090364,-1.7995611438337313,13.496708578753012,2.6993417157506023,7.1982445753349396,8.997805719168676,-22.494514297921686,-9.897586291085542,2.6993417157506028,-8.997805719168676,-8.997805719168674,-5.398683431501205,7.1982445753349396,-30.592539445173493,-9.897586291085542,16.196050294503614,0,0,0.155,uploads/aaaaaajy_s002_t000.edf,0
-3.5991222876674707,-14.396489150669879,-2.699341715750606,-0.8997805719168674,-33.2918811609241,-4.498902859584334,12.596928006836144,2.6993417157506023,12.596928006836144,9.897586291085544,-24.29407544175542,-12.596928006836144,5.398683431501205,-10.797366863002411,-9.897586291085542,-6.298464003418076,7.1982445753349396,-32.39210058900723,-10.79736686300241,13.496708578753012,0,0,0.1575,uploads/aaaaaajy_s002_t000.edf,0
-4.498902859584337,-14.396489150669879,-0.8997805719168674,-2.6993417157506023,-35.091442304757834,-1.7995611438337349,9.897586291085545,3.5991222876674698,14.396489150669879,8.997805719168674,-24.294075441755425,-12.596928006836148,2.6993417157506028,-7.19824457533494,-11.697147434919277,-6.298464003418072,9.897586291085544,-34.19166173284097,-12.596928006836148,13.496708578753015,0,0,0.16,uploads/aaaaaajy_s002_t000.edf,0
-5.3986834315012056,-8.098025147251807,-8.09802514725181,-2.6993417157506023,-32.392100589007235,-1.7995611438337349,8.098025147251807,2.699341715750606,8.098025147251807,8.997805719168676,-24.29407544175542,-9.897586291085545,2.6993417157506028,-8.098025147251809,-11.697147434919277,-7.198244575334943,10.79736686300241,-35.091442304757834,-13.496708578753015,14.396489150669883,0,0,0.1625,uploads/aaaaaajy_s002_t000.edf,0
-8.098025147251807,-10.79736686300241,-3.5991222876674733,-2.6993417157506023,-33.2918811609241,-0.8997805719168639,6.298464003418069,3.5991222876674698,11.697147434919277,10.797366863002411,-26.09363658558916,-8.997805719168671,1.7995611438337349,-8.997805719168674,-12.596928006836148,-5.398683431501205,10.79736686300241,-35.991222876674705,-16.196050294503618,17.095830866420485,0,0,0.165,uploads/aaaaaajy_s002_t000.edf,0
-8.997805719168674,-12.596928006836148,0.0,-5.398683431501205,-34.19166173284096,0.0,4.498902859584334,5.398683431501205,15.29626972258675,8.098025147251809,-27.893197729422894,-7.198244575334936,1.799561143833735,-8.098025147251809,-14.396489150669879,-6.298464003418076,8.997805719168674,-35.991222876674705,-16.196050294503618,18.89539201025422,0,0,0.1675,uploads/aaaaaajy_s002_t000.edf,0
